Date,Hour,SST,Press
2002-02-02,13,10.6,1022.0
2002-02-02,14,10.55,1022.0
2002-02-02,15,10.6,1022.0
2002-02-02,16,10.59,1023.0
2002-02-02,17,10.6,1023.0
2002-02-02,18,10.6,1023.92
2002-02-02,19,10.6,1024.25
2002-02-02,20,10.68,1025.0
2002-02-02,21,10.7,1025.0
2002-02-02,22,10.68,1025.0
2002-02-02,23,10.58,1024.9866666666667
2002-02-03,0,10.52,1024.9733333333334
2002-02-03,1,10.45,1024.96
2002-02-03,2,10.42,1024.9466666666667
2002-02-03,3,10.4,1024.9333333333334
2002-02-03,4,10.47,1024.92
2002-02-03,5,10.68,1025.0
2002-02-03,6,10.46,1025.83
2002-02-03,7,10.3,1026.0
2002-02-03,8,10.32,1026.83
2002-02-03,9,10.3,1027.0
2002-02-03,10,10.3,1027.25
2002-02-03,11,10.37,1027.0
2002-02-03,12,10.46,1026.67
2002-02-03,13,10.5,1026.0
2002-02-03,14,10.5,1026.0
2002-02-03,15,10.5,1026.0
2002-02-03,16,10.5,1026.5
2002-02-03,17,10.43,1027.0
2002-02-03,18,10.4,1027.0
2002-02-03,19,10.4,1027.0
2002-02-03,20,10.4,1027.0
2002-02-03,21,10.4,1026.5
2002-02-03,22,10.36,1026.0
2002-02-03,23,10.3,1026.0
2002-02-04,0,10.2,1026.0
2002-02-04,1,10.19,1026.0
2002-02-04,2,10.27,1025.0
2002-02-04,3,10.3,1025.0
2002-02-04,4,10.25,1025.0
2002-02-04,5,10.13,1024.42
2002-02-04,6,10.06,1025.0
2002-02-04,7,9.99,1025.0
2002-02-04,8,9.9,1024.58
2002-02-04,9,9.93,1024.0
2002-02-04,10,10.04,1024.0
2002-02-04,11,10.12,1024.0
2002-02-04,12,10.19,1023.0
2002-02-04,13,10.27,1022.58
2002-02-04,14,10.33,1021.33
2002-02-04,15,10.38,1021.0
2002-02-04,16,10.4,1021.0
2002-02-04,17,10.4,1021.0
2002-02-04,18,10.42,1020.5
2002-02-04,19,10.4,1020.0
2002-02-04,20,10.45,1020.0
2002-02-04,21,10.48,1020.0
2002-02-04,22,10.44,1019.27
2002-02-04,23,10.4,1018.92
2002-02-05,0,10.48,1018.0
2002-02-05,1,10.5,1018.0
2002-02-05,2,10.35,1017.83
2002-02-05,3,10.31,1017.0
2002-02-05,4,10.35,1016.42
2002-02-05,5,10.4,1016.0
2002-02-05,6,10.34,1015.17
2002-02-05,7,10.3,1015.0
2002-02-05,8,10.29,1015.0
2002-02-05,9,10.29,1015.0
2002-02-05,10,10.29,1014.5
2002-02-05,11,10.38,1014.0
2002-02-05,12,10.4,1014.0
2002-02-05,13,10.4,1013.42
2002-02-05,14,10.4,1013.0
2002-02-05,15,10.47,1012.83
2002-02-05,16,10.49,1013.0
2002-02-05,17,10.4,1013.0
2002-02-05,18,10.41,1013.0
2002-02-05,19,10.5,1014.0
2002-02-05,20,10.56,1014.0
2002-02-05,21,10.6,1014.0
2002-02-05,22,10.6,1013.8333333333334
2002-02-05,23,10.6,1013.6666666666666
2002-02-06,0,10.62,1013.5
2002-02-06,1,10.7,1013.3333333333334
2002-02-06,2,10.7,1013.1666666666666
2002-02-06,3,10.7,1013.0
2002-02-06,4,10.74,1013.92
2002-02-06,5,10.8,1014.0
2002-02-06,6,10.8,1014.0
2002-02-06,7,10.73,1014.0
2002-02-06,8,10.7,1013.8
2002-02-06,9,10.7,1013.6
2002-02-06,10,10.7,1013.4
2002-02-06,11,10.7,1013.2
2002-02-06,12,10.65,1013.0
2002-02-06,13,10.57,1012.67
2002-02-06,14,10.5,1012.0
2002-02-06,15,10.6,1012.0
2002-02-06,16,10.6,1012.0
2002-02-06,17,10.68,1011.0
2002-02-06,18,10.78,1011.0
2002-02-06,19,10.73,1011.5
2002-02-06,20,10.8,1011.58
2002-02-06,21,10.8,1010.75
2002-02-06,22,10.73,1010.0
2002-02-06,23,10.7,1010.0
2002-02-07,0,10.7,1010.0
2002-02-07,1,10.73,1009.8333333333334
2002-02-07,2,10.8,1009.6666666666666
2002-02-07,3,10.8,1009.5
2002-02-07,4,10.8,1009.75
2002-02-07,5,10.74,1010.08
2002-02-07,6,10.7,1010.83
2002-02-07,7,10.7,1011.58
2002-02-07,8,10.76,1012.83
2002-02-07,9,10.8,1013.77
2002-02-07,10,10.77,1014.83
2002-02-07,11,10.73,1015.83
2002-02-07,12,10.7,1015.42
2002-02-07,13,10.7,1015.0
2002-02-07,14,10.7,1015.0
2002-02-07,15,10.79,1015.17
2002-02-07,16,10.8,1015.5
2002-02-07,17,10.8,1016.0
2002-02-07,18,10.8,1016.0
2002-02-07,19,10.8,1016.83
2002-02-07,20,10.8,1017.0
2002-02-07,21,10.8,1016.92
2002-02-07,22,10.8,1016.0
2002-02-07,23,10.8,1015.5
2002-02-08,0,10.8,1014.83
2002-02-08,1,10.8,1014.0
2002-02-08,2,10.72,1014.0
2002-02-08,3,10.6,1013.58
2002-02-08,4,10.7,1012.67
2002-02-08,5,10.7,1012.0
2002-02-08,6,10.7,1011.92
2002-02-08,7,10.7,1011.92
2002-02-08,8,10.7,1011.0
2002-02-08,9,10.58,1011.0
2002-02-08,10,10.45,1010.75
2002-02-08,11,10.38,1009.92
2002-02-08,12,10.3,1009.08
2002-02-08,13,10.3,1008.33
2002-02-08,14,10.34,1007.83
2002-02-08,15,10.4,1007.0
2002-02-08,16,10.4,1007.0
2002-02-08,17,10.43,1007.0
2002-02-08,18,10.5,1007.57
2002-02-08,19,10.5,1008.0
2002-02-08,20,10.5,1008.75
2002-02-08,21,10.55,1009.0
2002-02-08,22,10.6,1009.5
2002-02-08,23,10.6,1010.0
2002-02-09,0,10.52,1010.25
2002-02-09,1,10.4,1011.08
2002-02-09,2,10.42,1012.08
2002-02-09,3,10.42,1013.75
2002-02-09,4,10.52,1014.92
2002-02-09,5,10.67,1015.0
2002-02-09,6,10.83,1015.75
2002-02-09,7,10.98,1016.08
2002-02-09,8,11,1016.5
2002-02-09,9,11,1017.0
2002-02-09,10,10.85,1017.0
2002-02-09,11,10.68,1017.25
2002-02-09,12,10.56,1017.17
2002-02-09,13,10.45,1017.0
2002-02-09,14,10.39,1016.5
2002-02-09,15,10.39,1016.17
2002-02-09,16,10.4,1016.0
2002-02-09,17,10.46,1016.0
2002-02-09,18,10.5,1016.0
2002-02-09,19,10.38,1015.8
2002-02-09,20,10.3,1015.6
2002-02-09,21,10.23,1015.4
2002-02-09,22,10.22,1015.2
2002-02-09,23,10.3,1015.0
2002-02-10,0,10.3,1015.0
2002-02-10,1,10.3,1014.25
2002-02-10,2,10.3,1014.0
2002-02-10,3,10.3,1013.92
2002-02-10,4,10.28,1013.0
2002-02-10,5,10.27,1013.0
2002-02-10,6,10.24,1012.25
2002-02-10,7,10.2,1012.0
2002-02-10,8,10.16,1012.0
2002-02-10,9,10.08,1012.69
2002-02-10,10,10,1013.0
2002-02-10,11,10,1013.0
2002-02-10,12,10,1012.17
2002-02-10,13,10,1011.5
2002-02-10,14,10,1011.0
2002-02-10,15,10,1011.0
2002-02-10,16,10.06,1011.0
2002-02-10,17,10.18,1011.1666666666666
2002-02-10,18,10.27,1011.3333333333334
2002-02-10,19,10.35,1011.5
2002-02-10,20,10.39,1011.0
2002-02-10,21,10.21,1011.0
2002-02-10,22,10.2,1011.25
2002-02-10,23,10.24,1011.83
2002-02-11,0,10.31,1011.92
2002-02-11,1,10.4,1011.42
2002-02-11,2,10.38,1011.83
2002-02-11,3,10.33,1011.33
2002-02-11,4,10.3,1010.75
2002-02-11,5,10.35,1011.08
2002-02-11,6,10.4,1011.25
2002-02-11,7,10.4,1011.0
2002-02-11,8,10.4,1011.42
2002-02-11,9,10.29,1011.25
2002-02-11,10,10.05,1011.0
2002-02-11,11,9.86,1010.92
2002-02-11,12,9.64,1010.25
2002-02-11,13,9.53,1009.25
2002-02-11,14,9.5,1009.0
2002-02-11,15,9.5,1009.0
2002-02-11,16,9.5,1009.75
2002-02-11,17,9.58,1011.0
2002-02-11,18,9.64,1011.17
2002-02-11,19,9.7,1012.0
2002-02-11,20,9.78,1012.75
2002-02-11,21,9.85,1013.33
2002-02-11,22,9.9,1013.75
2002-02-11,23,9.9,1014.0
2002-02-12,0,9.93,1014.58
2002-02-12,1,9.9,1015.08
2002-02-12,2,9.9,1015.33
2002-02-12,3,9.9,1016.0
2002-02-12,4,9.9,1016.0
2002-02-12,5,9.9,1016.0
2002-02-12,6,9.9,1016.335
2002-02-12,7,9.9,1016.67
2002-02-12,8,9.9,1017.0
2002-02-12,9,9.9,1017.0
2002-02-12,10,9.9,1017.0
2002-02-12,11,9.93,1016.17
2002-02-12,12,10,1016.0
2002-02-12,13,10.07,1015.42
2002-02-12,14,10.1,1015.08
2002-02-12,15,10.1,1015.17
2002-02-12,16,10.02,1016.0
2002-02-12,17,10.08,1016.17
2002-02-12,18,10.14,1017.0
2002-02-12,19,10.2,1017.0
2002-02-12,20,10.24,1017.83
2002-02-12,21,10.15,1018.0
2002-02-12,22,10.08,1018.0
2002-02-12,23,10.03,1018.0
2002-02-13,0,9.94,1017.89
2002-02-13,1,9.9,1017.78
2002-02-13,2,9.93,1018.0
2002-02-13,3,10.01,1018.0
2002-02-13,4,9.99,1018.0
2002-02-13,5,9.9,1018.33
2002-02-13,6,10,1018.67
2002-02-13,7,9.93,1019.0
2002-02-13,8,9.9,1019.92
2002-02-13,9,9.82,1020.0
2002-02-13,10,9.85,1020.0
2002-02-13,11,9.83,1020.0
2002-02-13,12,9.79,1019.5
2002-02-13,13,9.8,1019.0
2002-02-13,14,9.8,1018.92
2002-02-13,15,9.74,1019.0
2002-02-13,16,9.64,1019.58
2002-02-13,17,9.7,1020.0
2002-02-13,18,9.65,1020.77
2002-02-13,19,9.57,1021.83
2002-02-13,20,9.68,1022.0
2002-02-13,21,9.79,1022.25
2002-02-13,22,9.8,1023.0
2002-02-13,23,9.73,1023.08
2002-02-14,0,9.45,1024.0
2002-02-14,1,9.45,1024.25
2002-02-14,2,9.4,1025.67
2002-02-14,3,9.28,1026.0
2002-02-14,4,9.29,1026.0
2002-02-14,5,9.43,1026.0
2002-02-14,6,9.54,1026.5
2002-02-14,7,9.61,1027.0
2002-02-14,8,9.7,1027.0
2002-02-14,9,9.73,1027.0
2002-02-14,10,9.63,1027.25
2002-02-14,11,9.71,1028.0
2002-02-14,12,9.66,1027.42
2002-02-14,13,9.56,1026.58
2002-02-14,14,9.5,1027.0
2002-02-14,15,9.36,1027.0
2002-02-14,16,9.3,1027.0
2002-02-14,17,9.3,1027.5
2002-02-14,18,9.4,1028.0
2002-02-14,19,9.43,1028.0
2002-02-14,20,9.4,1027.92
2002-02-14,21,9.4,1027.0
2002-02-14,22,9.4,1027.0
2002-02-14,23,9.36,1027.0
2002-02-15,0,9.32,1026.8333333333333
2002-02-15,1,9.4,1026.6666666666667
2002-02-15,2,9.46,1026.5
2002-02-15,3,9.4,1026.3333333333333
2002-02-15,4,9.4,1026.1666666666667
2002-02-15,5,9.48,1026.0
2002-02-15,6,9.53,1026.0
2002-02-15,7,9.48,1026.83
2002-02-15,8,9.4,1027.0
2002-02-15,9,9.33,1026.25
2002-02-15,10,9.16,1026.0
2002-02-15,11,9.13,1026.0
2002-02-15,12,9.1,1025.33
2002-02-15,13,9.1,1024.5
2002-02-15,14,9.1,1024.0
2002-02-15,15,9.11,1024.0
2002-02-15,16,9.2,1023.92
2002-02-15,17,9.23,1023.92
2002-02-15,18,9.3,1024.0
2002-02-15,19,9.3,1024.0
2002-02-15,20,9.4,1024.0
2002-02-15,21,9.4,1023.6666666666666
2002-02-15,22,9.48,1023.3333333333334
2002-02-15,23,9.5,1023.0
2002-02-16,0,9.5,1023.0
2002-02-16,1,9.5,1023.0
2002-02-16,2,9.5,1022.45
2002-02-16,3,9.5,1022.0
2002-02-16,4,9.5,1021.75
2002-02-16,5,9.39,1021.0
2002-02-16,6,9.33,1021.0
2002-02-16,7,9.36,1021.0
2002-02-16,8,9.4,1020.5
2002-02-16,9,9.5,1020.0
2002-02-16,10,9.5,1020.0
2002-02-16,11,9.43,1020.0
2002-02-16,12,9.4,1019.33
2002-02-16,13,9.4,1018.67
2002-02-16,14,9.4,1018.0
2002-02-16,15,9.43,1017.83
2002-02-16,16,9.5,1017.0
2002-02-16,17,9.5,1017.0
2002-02-16,18,9.5,1017.0
2002-02-16,19,9.5,1016.0
2002-02-16,20,9.5,1016.92
2002-02-16,21,9.5,1016.0
2002-02-16,22,9.5,1015.58
2002-02-16,23,9.5,1015.0
2002-02-17,0,9.5,1015.0
2002-02-17,1,9.5,1014.17
2002-02-17,2,9.5,1014.0
2002-02-17,3,9.4,1013.83
2002-02-17,4,9.33,1013.33
2002-02-17,5,9.3,1013.0
2002-02-17,6,9.3,1013.0
2002-02-17,7,9.3,1012.55
2002-02-17,8,9.39,1012.58
2002-02-17,9,9.4,1012.31
2002-02-17,10,9.43,1011.17
2002-02-17,11,9.44,1010.83
2002-02-17,12,9.39,1009.58
2002-02-17,13,9.32,1008.58
2002-02-17,14,9.39,1007.67
2002-02-17,15,9.41,1007.0
2002-02-17,16,9.5,1007.0
2002-02-17,17,9.5,1007.0
2002-02-17,18,9.5,1007.2366666666667
2002-02-17,19,9.52,1007.4733333333334
2002-02-17,20,9.55,1007.71
2002-02-17,21,9.5,1008.25
2002-02-17,22,9.59,1009.17
2002-02-17,23,9.63,1010.42
2002-02-18,0,9.7,1010.08
2002-02-18,1,9.7,1011.83
2002-02-18,2,9.7,1013.25
2002-02-18,3,9.7,1014.0
2002-02-18,4,9.72,1014.0
2002-02-18,5,9.8,1014.25
2002-02-18,6,9.85,1014.83
2002-02-18,7,9.8,1015.17
2002-02-18,8,9.81,1016.33
2002-02-18,9,9.9,1017.15
2002-02-18,10,9.9,1017.42
2002-02-18,11,9.9,1017.33
2002-02-18,12,9.9,1017.0
2002-02-18,13,9.88,1017.0
2002-02-18,14,9.8,1016.92
2002-02-18,15,9.7,1017.33
2002-02-18,16,9.6,1018.0
2002-02-18,17,9.6,1018.0
2002-02-18,18,9.51,1018.09
2002-02-18,19,9.5,1018.42
2002-02-18,20,9.5,1018.83
2002-02-18,21,9.5,1018.92
2002-02-18,22,9.54,1018.0
2002-02-18,23,9.6,1018.33
2002-02-19,0,9.58,1018.67
2002-02-19,1,9.52,1019.5
2002-02-19,2,9.45,1020.0
2002-02-19,3,9.4,1020.0
2002-02-19,4,9.37,1020.0
2002-02-19,5,9.3,1020.88
2002-02-19,6,9.33,1021.42
2002-02-19,7,9.38,1022.08
2002-02-19,8,9.42,1023.17
2002-02-19,9,9.44,1023.83
2002-02-19,10,9.49,1024.0
2002-02-19,11,9.52,1024.08
2002-02-19,12,9.5,1024.0
2002-02-19,13,9.5,1024.0
2002-02-19,14,9.5,1024.0
2002-02-19,15,9.47,1024.42
2002-02-19,16,9.47,1025.0
2002-02-19,17,9.5,1025.33
2002-02-19,18,9.58,1025.67
2002-02-19,19,9.6,1026.0
2002-02-19,20,9.67,1026.0
2002-02-19,21,9.68,1026.58
2002-02-19,22,9.65,1026.42
2002-02-19,23,9.69,1026.0
2002-02-20,0,9.7,1026.0
2002-02-20,1,9.7,1025.5
2002-02-20,2,9.7,1024.75
2002-02-20,3,9.7,1023.75
2002-02-20,4,9.7,1022.92
2002-02-20,5,9.7,1022.17
2002-02-20,6,9.7,1023.0
2002-02-20,7,9.68,1023.0
2002-02-20,8,9.68,1023.0
2002-02-20,9,9.65,1022.9333333333333
2002-02-20,10,9.63,1022.8666666666667
2002-02-20,11,9.6,1022.8
2002-02-20,12,9.6,1022.58
2002-02-20,13,9.6,1021.75
2002-02-20,14,9.6,1021.0
2002-02-20,15,9.6,1021.17
2002-02-20,16,9.6,1022.0
2002-02-20,17,9.6,1022.0
2002-02-20,18,9.6,1022.58
2002-02-20,19,9.63,1023.0
2002-02-20,20,9.64,1023.0
2002-02-20,21,9.6,1023.0
2002-02-20,22,9.6,1022.77
2002-02-20,23,9.6,1022.54
2002-02-21,0,9.6,1022.3100000000001
2002-02-21,1,9.58,1022.08
2002-02-21,2,9.5,1021.33
2002-02-21,3,9.5,1021.0
2002-02-21,4,9.5,1020.58
2002-02-21,5,9.5,1020.25
2002-02-21,6,9.47,1020.0
2002-02-21,7,9.39,1020.42
2002-02-21,8,9.3,1021.0
2002-02-21,9,9.3,1021.0
2002-02-21,10,9.3,1021.0
2002-02-21,11,9.2,1020.0
2002-02-21,12,9.2,1020.0
2002-02-21,13,9.2,1018.92
2002-02-21,14,9.2,1018.33
2002-02-21,15,9.3,1019.0
2002-02-21,16,9.3,1019.08
2002-02-21,17,9.3,1019.17
2002-02-21,18,9.3,1019.0
2002-02-21,19,9.3,1019.0
2002-02-21,20,9.38,1019.0
2002-02-21,21,9.4,1018.75
2002-02-21,22,9.4,1018.5
2002-02-21,23,9.4,1018.25
2002-02-22,0,9.4,1018.0
2002-02-22,1,9.4,1018.0
2002-02-22,2,9.42,1018.0
2002-02-22,3,9.5,1018.09
2002-02-22,4,9.47,1018.5
2002-02-22,5,9.4,1019.0
2002-02-22,6,9.4,1019.0
2002-02-22,7,9.4,1019.17
2002-02-22,8,9.4,1019.92
2002-02-22,9,9.34,1020.0
2002-02-22,10,9.3,1020.0
2002-02-22,11,9.3,1020.0
2002-02-22,12,9.3,1019.0
2002-02-22,13,9.3,1018.5
2002-02-22,14,9.3,1018.0
2002-02-22,15,9.3,1018.0
2002-02-22,16,9.32,1018.0
2002-02-22,17,9.38,1019.0
2002-02-22,18,9.32,1019.0
2002-02-22,19,9.3,1020.0
2002-02-22,20,9.3,1020.92
2002-02-22,21,9.3,1021.0
2002-02-22,22,9.3,1021.08
2002-02-22,23,9.3,1021.08
2002-02-23,0,9.32,1021.0
2002-02-23,1,9.4,1021.0
2002-02-23,2,9.4,1021.0
2002-02-23,3,9.31,1020.5
2002-02-23,4,9.35,1020.0
2002-02-23,5,9.3,1021.0
2002-02-23,6,9.23,1020.83
2002-02-23,7,9.1,1020.0
2002-02-23,8,9.1,1020.0
2002-02-23,9,9.02,1020.0
2002-02-23,10,8.99,1019.0
2002-02-23,11,9,1018.92
2002-02-23,12,9,1018.0
2002-02-23,13,9,1018.0
2002-02-23,14,9,1017.17
2002-02-23,15,9.01,1017.17
2002-02-23,16,9.1,1018.0
2002-02-23,17,9.1,1018.08
2002-02-23,18,9.1,1018.75
2002-02-23,19,9.1,1019.42
2002-02-23,20,9.1,1020.0
2002-02-23,21,9.1,1020.58
2002-02-23,22,9.1,1021.58
2002-02-23,23,9.1,1022.0
2002-02-24,0,9.1,1022.0
2002-02-24,1,9.05,1022.92
2002-02-24,2,9.08,1023.0
2002-02-24,3,9.06,1023.0
2002-02-24,4,8.94,1023.0
2002-02-24,5,9,1024.0
2002-02-24,6,9,1024.42
2002-02-24,7,9,1025.08
2002-02-24,8,8.95,1026.0
2002-02-24,9,8.9,1026.58
2002-02-24,10,8.89,1026.92
2002-02-24,11,8.74,1026.17
2002-02-24,12,8.8,1026.0
2002-02-24,13,8.73,1025.33
2002-02-24,14,8.69,1025.0
2002-02-24,15,8.7,1025.0
2002-02-24,16,8.71,1025.0
2002-02-24,17,8.8,1024.5
2002-02-24,18,8.8,1024.25
2002-02-24,19,8.82,1024.42
2002-02-24,20,8.9,1024.0
2002-02-24,21,8.9,1024.42
2002-02-24,22,8.9,1024.75
2002-02-24,23,8.9,1024.0
2002-02-25,0,8.9,1024.0
2002-02-25,1,8.98,1024.0
2002-02-25,2,9,1023.0
2002-02-25,3,9,1022.17
2002-02-25,4,9.08,1022.0
2002-02-25,5,8.7,1022.17
2002-02-25,6,8.64,1022.0
2002-02-25,7,8.7,1022.0
2002-02-25,8,8.77,1022.0
2002-02-25,9,8.8,1021.0
2002-02-25,10,8.8,1020.5
2002-02-25,11,8.8,1020.0
2002-02-25,12,8.8,1019.17
2002-02-25,13,8.8,1017.75
2002-02-25,14,8.84,1017.0
2002-02-25,15,8.93,1017.0
2002-02-25,16,9,1017.0
2002-02-25,17,9,1017.2
2002-02-25,18,9.03,1017.4
2002-02-25,19,9.1,1017.6
2002-02-25,20,9.1,1017.8
2002-02-25,21,9.1,1018.0
2002-02-25,22,9.1,1017.25
2002-02-25,23,9.1,1017.17
2002-02-26,0,9.18,1017.17
2002-02-26,1,9.2,1017.0
2002-02-26,2,9.2,1017.0
2002-02-26,3,9.2,1017.0
2002-02-26,4,9.2,1017.5
2002-02-26,5,9.2,1018.0
2002-02-26,6,9.2,1018.0
2002-02-26,7,9.2,1018.0
2002-02-26,8,9.13,1018.33
2002-02-26,9,9.1,1019.0
2002-02-26,10,9.01,1019.0
2002-02-26,11,8.84,1018.67
2002-02-26,12,8.8,1018.0
2002-02-26,13,8.88,1017.33
2002-02-26,14,8.9,1017.0
2002-02-26,15,8.91,1017.0
2002-02-26,16,9,1017.0
2002-02-26,17,9,1016.27
2002-02-26,18,9.03,1016.58
2002-02-26,19,9.1,1016.83
2002-02-26,20,9.1,1017.92
2002-02-26,21,9.16,1018.0
2002-02-26,22,9.2,1017.5
2002-02-26,23,9.3,1017.0
2002-02-27,0,9.35,1016.5
2002-02-27,1,9.4,1016.0
2002-02-27,2,9.53,1016.0
2002-02-27,3,9.6,1015.78
2002-02-27,4,9.63,1015.0
2002-02-27,5,9.6,1015.08
2002-02-27,6,9.54,1015.58
2002-02-27,7,9.5,1016.0
2002-02-27,8,9.5,1016.83
2002-02-27,9,9.5,1017.0
2002-02-27,10,9.58,1016.83
2002-02-27,11,9.41,1016.83
2002-02-27,12,9.43,1016.0
2002-02-27,13,9.56,1015.08
2002-02-27,14,9.76,1014.5
2002-02-27,15,9.8,1014.0
2002-02-27,16,9.8,1014.0
2002-02-27,17,9.8,1014.0
2002-02-27,18,9.8,1014.5
2002-02-27,19,9.8,1015.0
2002-02-27,20,9.8,1015.0
2002-02-27,21,9.82,1015.0
2002-02-27,22,9.9,1015.0
2002-02-27,23,9.93,1014.0
2002-02-28,0,10,1014.0
2002-02-28,1,10.06,1014.0
2002-02-28,2,10.1,1014.0
2002-02-28,3,10.02,1014.2
2002-02-28,4,10.04,1014.4
2002-02-28,5,10.1,1014.6
2002-02-28,6,10.03,1014.8
2002-02-28,7,9.97,1015.0
2002-02-28,8,9.9,1015.0
2002-02-28,9,9.9,1015.0
2002-02-28,10,9.9,1015.22
2002-02-28,11,9.9,1015.17
2002-02-28,12,9.97,1016.0
2002-02-28,13,10,1015.5
2002-02-28,14,10,1015.33
2002-02-28,15,10.1,1016.0
2002-02-28,16,10.13,1016.0
2002-02-28,17,10.2,1016.5
2002-02-28,18,10.18,1017.0
2002-02-28,19,10.2,1017.67
2002-02-28,20,10.2,1018.42
2002-02-28,21,10.23,1019.0
2002-02-28,22,10.3,1019.25
2002-02-28,23,10.3,1020.0
2002-03-01,0,10.3,1019.83
2002-03-01,1,10.3,1020.0
2002-03-01,2,10.3,1020.0
2002-03-01,3,10.3,1020.0
2002-03-01,4,10.3,1020.5
2002-03-01,5,10.3,1021.0
2002-03-01,6,10.23,1021.0
2002-03-01,7,10.2,1021.75
2002-03-01,8,10.2,1022.0
2002-03-01,9,10.2,1022.0
2002-03-01,10,10.17,1023.0
2002-03-01,11,10.08,1023.0
2002-03-01,12,9.99,1022.33
2002-03-01,13,9.93,1021.5
2002-03-01,14,10,1021.0
2002-03-01,15,10,1021.0
2002-03-01,16,10.1,1021.0
2002-03-01,17,10.2,1021.3333333333334
2002-03-01,18,10.2,1021.6666666666666
2002-03-01,19,10.2,1022.0
2002-03-01,20,10.13,1022.0
2002-03-01,21,10.1,1021.67
2002-03-01,22,10.13,1021.0
2002-03-01,23,10.2,1020.83
2002-03-02,0,10.28,1020.0
2002-03-02,1,10.29,1020.0
2002-03-02,2,10.16,1019.42
2002-03-02,3,10.2,1019.0
2002-03-02,4,10.2,1019.0
2002-03-02,5,10.24,1019.0
2002-03-02,6,10.3,1020.0
2002-03-02,7,10.29,1020.5
2002-03-02,8,10.09,1021.67
2002-03-02,9,9.86,1023.25
2002-03-02,10,9.88,1024.25
2002-03-02,11,9.92,1025.0
2002-03-02,12,10.06,1025.0
2002-03-02,13,10.19,1025.0
2002-03-02,14,10.2,1024.25
2002-03-02,15,10.11,1025.0
2002-03-02,16,10.1,1025.58
2002-03-02,17,10.1,1026.0
2002-03-02,18,10.1,1026.0
2002-03-02,19,10.1,1026.0
2002-03-02,20,10.1,1026.4
2002-03-02,21,10.07,1027.0
2002-03-02,22,10,1026.92
2002-03-02,23,10,1026.58
2002-03-03,0,10,1026.0
2002-03-03,1,10,1026.0
2002-03-03,2,9.93,1026.0
2002-03-03,3,9.9,1025.955
2002-03-03,4,9.9,1025.91
2002-03-03,5,9.9,1026.0
2002-03-03,6,9.9,1026.0
2002-03-03,7,9.9,1026.0
2002-03-03,8,9.9,1025.7033333333334
2002-03-03,9,9.85,1025.4066666666665
2002-03-03,10,9.8,1025.11
2002-03-03,11,9.86,1025.0
2002-03-03,12,9.9,1024.0
2002-03-03,13,9.9,1023.08
2002-03-03,14,9.9,1022.0
2002-03-03,15,9.9,1021.83
2002-03-03,16,9.9,1022.0
2002-03-03,17,9.9,1021.42
2002-03-03,18,9.9,1021.0
2002-03-03,19,9.9,1020.83
2002-03-03,20,9.9,1020.58
2002-03-03,21,9.9,1021.0
2002-03-03,22,9.9,1021.0
2002-03-03,23,9.9,1020.17
2002-03-04,0,9.9,1019.83
2002-03-04,1,9.9,1019.17
2002-03-04,2,9.83,1020.0
2002-03-04,3,9.8,1020.0
2002-03-04,4,9.8,1020.58
2002-03-04,5,9.81,1021.58
2002-03-04,6,9.9,1022.0
2002-03-04,7,9.9,1022.08
2002-03-04,8,9.86,1022.92
2002-03-04,9,9.84,1023.0
2002-03-04,10,9.9,1023.0
2002-03-04,11,9.9,1022.33
2002-03-04,12,9.9,1022.0
2002-03-04,13,9.9,1021.42
2002-03-04,14,9.9,1020.33
2002-03-04,15,9.9,1020.17
2002-03-04,16,9.9,1020.08
2002-03-04,17,9.94,1020.0
2002-03-04,18,10,1020.0
2002-03-04,19,10,1020.0
2002-03-04,20,10,1019.0
2002-03-04,21,10,1019.0
2002-03-04,22,10,1018.67
2002-03-04,23,10,1018.0
2002-03-05,0,10,1017.75
2002-03-05,1,10,1017.08
2002-03-05,2,10.05,1017.0
2002-03-05,3,10.03,1016.5
2002-03-05,4,10,1016.0
2002-03-05,5,10,1015.42
2002-03-05,6,10,1014.83
2002-03-05,7,10,1014.0
2002-03-05,8,10,1014.0
2002-03-05,9,10,1014.0
2002-03-05,10,9.91,1013.0
2002-03-05,11,9.9,1012.83
2002-03-05,12,9.9,1012.42
2002-03-05,13,9.9,1011.0
2002-03-05,14,9.9,1009.92
2002-03-05,15,9.9,1009.0
2002-03-05,16,9.98,1008.75
2002-03-05,17,10,1007.92
2002-03-05,18,10,1007.08
2002-03-05,19,10,1007.0
2002-03-05,20,10,1006.67
2002-03-05,21,10,1006.0
2002-03-05,22,10,1005.17
2002-03-05,23,10,1004.67
2002-03-06,0,10,1003.75
2002-03-06,1,10,1003.0
2002-03-06,2,10,1002.33
2002-03-06,3,10,1002.0
2002-03-06,4,9.9,1002.0
2002-03-06,5,9.9,1001.5
2002-03-06,6,9.9,1001.58
2002-03-06,7,9.88,1001.0
2002-03-06,8,9.83,1001.25
2002-03-06,9,9.9,1001.85
2002-03-06,10,9.9,1001.33
2002-03-06,11,9.9,1001.0
2002-03-06,12,9.9,1001.0
2002-03-06,13,9.9,1001.33
2002-03-06,14,9.9,1001.17
2002-03-06,15,9.93,1001.92
2002-03-06,16,9.9,1002.0
2002-03-06,17,9.9,1003.17
2002-03-06,18,9.9,1004.25
2002-03-06,19,9.88,1005.0
2002-03-06,20,9.73,1005.0
2002-03-06,21,9.63,1005.1
